recv_time_ms,node,topic,latency_ms
1764453234931,lt-15,sensors/test/environment,42
1764453234931,lt-7,sensors/test/environment,41
1764453234933,lt-42,sensors/test/environment,41
1764453234934,lt-16,sensors/test/environment,41
1764453234937,lt-25,sensors/test/environment,41
1764453234939,lt-34,sensors/test/environment,41
1764453234941,lt-17,sensors/test/environment,41
1764453234944,lt-43,sensors/test/environment,41
1764453234949,lt-35,sensors/test/environment,42
1764453234949,lt-8,sensors/test/environment,42
1764453234950,lt-26,sensors/test/environment,42
1764453234950,lt-9,sensors/test/environment,41
1764453234954,lt-18,sensors/test/environment,41
1764453234959,lt-44,sensors/test/environment,41
1764453234959,lt-0,sensors/test/environment,40
1764453234960,lt-27,sensors/test/environment,42
1764453234963,lt-45,sensors/test/environment,41
1764453234963,lt-36,sensors/test/environment,41
1764453234964,lt-19,sensors/test/environment,41
1764453234965,lt-10,sensors/test/environment,41
1764453234966,lt-28,sensors/test/environment,41
1764453234967,lt-1,sensors/test/environment,41
1764453234968,lt-37,sensors/test/environment,41
1764453234973,lt-11,sensors/test/environment,41
1764453234974,lt-2,sensors/test/environment,42
1764453234977,lt-29,sensors/test/environment,42
1764453234980,lt-46,sensors/test/environment,42
1764453234980,lt-20,sensors/test/environment,42
1764453234981,lt-3,sensors/test/environment,42
1764453234982,lt-38,sensors/test/environment,42
1764453234985,lt-12,sensors/test/environment,42
1764453234988,lt-21,sensors/test/environment,41
1764453234989,lt-30,sensors/test/environment,41
1764453234990,lt-47,sensors/test/environment,41
1764453234994,lt-4,sensors/test/environment,41
1764453234996,lt-13,sensors/test/environment,42
1764453234997,lt-39,sensors/test/environment,41
1764453234997,lt-22,sensors/test/environment,41
1764453234998,lt-48,sensors/test/environment,41
1764453235003,lt-14,sensors/test/environment,42
1764453235005,lt-31,sensors/test/environment,41
1764453235007,lt-40,sensors/test/environment,42
1764453235010,lt-32,sensors/test/environment,41
1764453235012,lt-49,sensors/test/environment,42
1764453235012,lt-5,sensors/test/environment,41
1764453235015,lt-23,sensors/test/environment,42
1764453235015,lt-6,sensors/test/environment,42
1764453235018,lt-33,sensors/test/environment,41
1764453235022,lt-24,sensors/test/environment,41
1764453235022,lt-41,sensors/test/environment,42
1764453235022,lt-7,sensors/test/environment,41
1764453235023,lt-15,sensors/test/environment,42
1764453235024,lt-42,sensors/test/environment,41
1764453235027,lt-16,sensors/test/environment,42
1764453235029,lt-25,sensors/test/environment,42
1764453235030,lt-34,sensors/test/environment,41
1764453235033,lt-17,sensors/test/environment,42
1764453235035,lt-43,sensors/test/environment,41
1764453235039,lt-35,sensors/test/environment,40
1764453235040,lt-26,sensors/test/environment,41
1764453235041,lt-8,sensors/test/environment,42
1764453235042,lt-9,sensors/test/environment,41
1764453235045,lt-18,sensors/test/environment,41
1764453235050,lt-0,sensors/test/environment,41
1764453235051,lt-27,sensors/test/environment,42
1764453235051,lt-44,sensors/test/environment,42
1764453235054,lt-36,sensors/test/environment,41
1764453235054,lt-45,sensors/test/environment,41
1764453235055,lt-19,sensors/test/environment,41
1764453235056,lt-10,sensors/test/environment,41
1764453235057,lt-28,sensors/test/environment,41
1764453235058,lt-1,sensors/test/environment,40
1764453235059,lt-37,sensors/test/environment,41
1764453235065,lt-2,sensors/test/environment,41
1764453235066,lt-11,sensors/test/environment,42
1764453235067,lt-29,sensors/test/environment,40
1764453235070,lt-46,sensors/test/environment,41
1764453235070,lt-20,sensors/test/environment,41
1764453235071,lt-3,sensors/test/environment,41
1764453235072,lt-38,sensors/test/environment,41
1764453235075,lt-12,sensors/test/environment,41
1764453235079,lt-21,sensors/test/environment,41
1764453235080,lt-30,sensors/test/environment,41
1764453235081,lt-47,sensors/test/environment,41
1764453235085,lt-4,sensors/test/environment,41
1764453235086,lt-13,sensors/test/environment,41
1764453235088,lt-22,sensors/test/environment,41
1764453235088,lt-39,sensors/test/environment,41
1764453235089,lt-48,sensors/test/environment,41
1764453235094,lt-14,sensors/test/environment,41
1764453235096,lt-31,sensors/test/environment,41
1764453235097,lt-40,sensors/test/environment,41
1764453235101,lt-32,sensors/test/environment,41
1764453235103,lt-5,sensors/test/environment,41
1764453235104,lt-49,sensors/test/environment,42
1764453235105,lt-6,sensors/test/environment,41
1764453235105,lt-23,sensors/test/environment,40
1764453235109,lt-33,sensors/test/environment,41
1764453235114,lt-7,sensors/test/environment,41
1764453235114,lt-15,sensors/test/environment,42
1764453235115,lt-24,sensors/test/environment,43
1764453235115,lt-41,sensors/test/environment,43
1764453235116,lt-42,sensors/test/environment,42
1764453235117,lt-16,sensors/test/environment,41
1764453235119,lt-25,sensors/test/environment,40
1764453235121,lt-34,sensors/test/environment,41
1764453235124,lt-17,sensors/test/environment,41
1764453235126,lt-43,sensors/test/environment,41
1764453235130,lt-35,sensors/test/environment,41
1764453235131,lt-8,sensors/test/environment,40
1764453235132,lt-26,sensors/test/environment,42
1764453235133,lt-9,sensors/test/environment,41
1764453235136,lt-18,sensors/test/environment,41
1764453235141,lt-0,sensors/test/environment,41
1764453235142,lt-44,sensors/test/environment,41
1764453235142,lt-27,sensors/test/environment,41
1764453235145,lt-45,sensors/test/environment,41
1764453235145,lt-36,sensors/test/environment,41
1764453235146,lt-19,sensors/test/environment,41
1764453235147,lt-10,sensors/test/environment,41
1764453235148,lt-28,sensors/test/environment,41
1764453235149,lt-1,sensors/test/environment,41
1764453235150,lt-37,sensors/test/environment,41
1764453235156,lt-11,sensors/test/environment,41
1764453235156,lt-2,sensors/test/environment,41
1764453235158,lt-29,sensors/test/environment,41
1764453235161,lt-20,sensors/test/environment,41
1764453235161,lt-46,sensors/test/environment,41
1764453235162,lt-3,sensors/test/environment,41
1764453235163,lt-38,sensors/test/environment,41
1764453235166,lt-12,sensors/test/environment,41
1764453235170,lt-21,sensors/test/environment,41
1764453235171,lt-30,sensors/test/environment,41
1764453235172,lt-47,sensors/test/environment,41
1764453235176,lt-4,sensors/test/environment,41
1764453235177,lt-13,sensors/test/environment,41
1764453235179,lt-39,sensors/test/environment,41
1764453235179,lt-22,sensors/test/environment,41
1764453235180,lt-48,sensors/test/environment,41
1764453235185,lt-14,sensors/test/environment,41
1764453235188,lt-40,sensors/test/environment,41
1764453235188,lt-31,sensors/test/environment,42
1764453235192,lt-32,sensors/test/environment,41
1764453235194,lt-5,sensors/test/environment,41
1764453235194,lt-49,sensors/test/environment,40
1764453235196,lt-6,sensors/test/environment,41
1764453235196,lt-23,sensors/test/environment,41
1764453235201,lt-33,sensors/test/environment,42
1764453235204,lt-24,sensors/test/environment,40
1764453235204,lt-15,sensors/test/environment,40
1764453235205,lt-7,sensors/test/environment,42
1764453235205,lt-41,sensors/test/environment,41
1764453235206,lt-42,sensors/test/environment,41
1764453235208,lt-16,sensors/test/environment,41
1764453235210,lt-25,sensors/test/environment,41
1764453235213,lt-34,sensors/test/environment,42
1764453235215,lt-17,sensors/test/environment,41
1764453235217,lt-43,sensors/test/environment,41
1764453235221,lt-35,sensors/test/environment,41
1764453235222,lt-26,sensors/test/environment,41
1764453235223,lt-8,sensors/test/environment,42
1764453235225,lt-9,sensors/test/environment,42
1764453235228,lt-18,sensors/test/environment,42
1764453235232,lt-0,sensors/test/environment,41
1764453235233,lt-44,sensors/test/environment,41
1764453235233,lt-27,sensors/test/environment,41
1764453235236,lt-36,sensors/test/environment,41
1764453235236,lt-45,sensors/test/environment,41
1764453235237,lt-19,sensors/test/environment,41
1764453235238,lt-10,sensors/test/environment,41
1764453235240,lt-28,sensors/test/environment,42
1764453235240,lt-1,sensors/test/environment,41
1764453235241,lt-37,sensors/test/environment,40
1764453235247,lt-11,sensors/test/environment,41
1764453235248,lt-2,sensors/test/environment,42
1764453235249,lt-29,sensors/test/environment,41
1764453235252,lt-46,sensors/test/environment,41
1764453235253,lt-20,sensors/test/environment,42
1764453235253,lt-3,sensors/test/environment,41
1764453235254,lt-38,sensors/test/environment,41
1764453235257,lt-12,sensors/test/environment,41
1764453235261,lt-21,sensors/test/environment,41
1764453235262,lt-30,sensors/test/environment,41
1764453235263,lt-47,sensors/test/environment,40
1764453235267,lt-4,sensors/test/environment,41
1764453235268,lt-13,sensors/test/environment,40
1764453235271,lt-22,sensors/test/environment,42
1764453235271,lt-39,sensors/test/environment,42
1764453235272,lt-48,sensors/test/environment,42
1764453235276,lt-14,sensors/test/environment,41
1764453235280,lt-40,sensors/test/environment,42
1764453235280,lt-31,sensors/test/environment,42
1764453235283,lt-32,sensors/test/environment,41
1764453235285,lt-49,sensors/test/environment,41
1764453235285,lt-5,sensors/test/environment,41
1764453235287,lt-23,sensors/test/environment,41
1764453235288,lt-6,sensors/test/environment,42
1764453235291,lt-33,sensors/test/environment,41
1764453235295,lt-15,sensors/test/environment,41
1764453235296,lt-7,sensors/test/environment,42
1764453235297,lt-24,sensors/test/environment,43
1764453235297,lt-41,sensors/test/environment,42
1764453235299,lt-42,sensors/test/environment,43
1764453235300,lt-16,sensors/test/environment,42
1764453235302,lt-25,sensors/test/environment,42
1764453235304,lt-34,sensors/test/environment,42
1764453235306,lt-17,sensors/test/environment,41
1764453235309,lt-43,sensors/test/environment,42
1764453235312,lt-35,sensors/test/environment,41
1764453235313,lt-26,sensors/test/environment,41
1764453235315,lt-8,sensors/test/environment,42
1764453235317,lt-9,sensors/test/environment,42
1764453235318,lt-18,sensors/test/environment,41
1764453235323,lt-0,sensors/test/environment,41
1764453235326,lt-27,sensors/test/environment,43
1764453235327,lt-44,sensors/test/environment,44
1764453235328,lt-36,sensors/test/environment,42
1764453235329,lt-19,sensors/test/environment,42
1764453235329,lt-45,sensors/test/environment,42
1764453235330,lt-10,sensors/test/environment,42
1764453235331,lt-28,sensors/test/environment,42
1764453235331,lt-1,sensors/test/environment,41
1764453235332,lt-37,sensors/test/environment,41
1764453235339,lt-11,sensors/test/environment,42
1764453235340,lt-2,sensors/test/environment,41
1764453235341,lt-29,sensors/test/environment,42
1764453235344,lt-46,sensors/test/environment,41
1764453235345,lt-20,sensors/test/environment,42
1764453235345,lt-3,sensors/test/environment,42
1764453235346,lt-38,sensors/test/environment,42
1764453235348,lt-12,sensors/test/environment,41
1764453235354,lt-21,sensors/test/environment,43
1764453235354,lt-30,sensors/test/environment,42
1764453235354,lt-47,sensors/test/environment,41
1764453235358,lt-4,sensors/test/environment,41
1764453235359,lt-13,sensors/test/environment,41
1764453235362,lt-39,sensors/test/environment,40
1764453235362,lt-48,sensors/test/environment,41
1764453235363,lt-22,sensors/test/environment,42
1764453235367,lt-14,sensors/test/environment,41
1764453235372,lt-31,sensors/test/environment,42
1764453235373,lt-40,sensors/test/environment,43
1764453235374,lt-32,sensors/test/environment,41
1764453235377,lt-49,sensors/test/environment,42
1764453235378,lt-5,sensors/test/environment,43
1764453235379,lt-23,sensors/test/environment,42
1764453235380,lt-6,sensors/test/environment,43
1764453235382,lt-33,sensors/test/environment,41
1764453235387,lt-7,sensors/test/environment,42
1764453235388,lt-15,sensors/test/environment,43
1764453235388,lt-41,sensors/test/environment,41
1764453235388,lt-24,sensors/test/environment,41
1764453235390,lt-16,sensors/test/environment,41
1764453235391,lt-42,sensors/test/environment,42
1764453235393,lt-25,sensors/test/environment,42
1764453235396,lt-34,sensors/test/environment,42
1764453235399,lt-17,sensors/test/environment,43
1764453235400,lt-43,sensors/test/environment,42
1764453235404,lt-35,sensors/test/environment,41
1764453235405,lt-26,sensors/test/environment,42
1764453235406,lt-8,sensors/test/environment,41
1764453235407,lt-9,sensors/test/environment,40
1764453235409,lt-18,sensors/test/environment,41
1764453235415,lt-0,sensors/test/environment,42
1764453235419,lt-27,sensors/test/environment,43
1764453235419,lt-44,sensors/test/environment,43
1764453235420,lt-36,sensors/test/environment,43
1764453235422,lt-19,sensors/test/environment,44
1764453235422,lt-10,sensors/test/environment,43
1764453235425,lt-45,sensors/test/environment,46
1764453235425,lt-28,sensors/test/environment,45
1764453235425,lt-1,sensors/test/environment,44
1764453235426,lt-37,sensors/test/environment,44
1764453235430,lt-11,sensors/test/environment,42
1764453235431,lt-2,sensors/test/environment,42
1764453235433,lt-29,sensors/test/environment,43
1764453235436,lt-20,sensors/test/environment,42
1764453235437,lt-3,sensors/test/environment,43
1764453235438,lt-46,sensors/test/environment,43
1764453235440,lt-38,sensors/test/environment,43
1764453235442,lt-12,sensors/test/environment,43
1764453235447,lt-47,sensors/test/environment,43
1764453235448,lt-30,sensors/test/environment,44
1764453235448,lt-21,sensors/test/environment,44
1764453235451,lt-13,sensors/test/environment,41
1764453235454,lt-39,sensors/test/environment,42
1764453235456,lt-4,sensors/test/environment,43
1764453235457,lt-48,sensors/test/environment,43
